College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Dr DY Patil Technical Campus, Pune Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time postgraduate course offered by Savitribai Phule Pune University, Pune, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Navsahyadri Group of Institutes, Pune Offline Course",N/A,Full time,24 Months,"Master of Computer Applications (MCA) is a two-year full-time postgraduate course offered by the Savitribai Phule Pune University, Pune, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Pratibha Institute of Business Management, Pune Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two years full-time course postgraduate offered by Savitribai Phule Pune University, Pune, and approved by All India Council for Technical Education (AICTE).","The eligibility criteria for admission for the MCA course will be as decided by the Competent Authority (Director, Technical Education-Government of Maharashtra, and/or AICTE, New Delhi) 1. A candidate who has either passed with a minimum of 50% of marks in the aggregate (45% in the case of a candidate who is domiciled in Maharashtra and belongs to the reserved categories i.e. S.C., S.T., D.T., N.T., O.B.C., S.B.C.)ORAppeared at the final year examination of a post 10+2 course of minimum three years duration leading to an award of Bachelor's Degree, in any discipline by the Association of Indian Universities or has passed with a minimum 45% of marks in the aggregate (45% in case of a candidate who is domiciled in Maharashtra and belongs to the reserved categories) or appeared at an examination considered equivalent thereto would be treated as eligible for Common Entrance Test (CET). Also, the candidate must have passed mathematics/Business Mathematics and Statistics paper for 10+2 or graduation Level",MCA Admissions will be based on the MAH-MCA-CET Entrance Examination.,MAH MCA CET,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,MCA at DIMR Pune Offline Course,N/A,Full time,24 Months,"Master of Computer Applications (MCA) is a two-year full-time postgraduate course offered by Savitribai Phule Pune University, Pune and approved by All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination,N/A,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at KK Wagh Institute of Engineering Education and Research, Nashik Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two years full-time course postgraduate offered by Savitribai Phule Pune University, Pune, and approved by the All India Council for Technical Education (AICTE).","1. The candidate should be an Indian National;2. Passed BCA or Bachelor Degree in Computer Science Engineering or equivalent Degree and obtained at least 50% marks in aggregate (at least 45% in case of candidates of Backward Class categories, economically weaker section and Persons with Disability category belonging to Maharashtra State); Or2. Passed B.Sc. or B.Com. or B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University) and obtained at least 50% marks in aggregate (at least 45% in case of candidates of Backward Class categories, economically weaker section and Persons with Disability category belonging to Maharashtra State);",Admission is based on Non zero score at MAH-MCA CET.,MAH MCA CET,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at GH Raisoni College of Engineering and Management, Pune Offline Course",General₹ 1.86 L,Full time,24 Months,"Master of Computer Application (MCA) is a full-time two-year postgraduate course offered by Savitribai Phule Pune University, Pune, and approved by the All India Council of Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to the reserved category) in the qualifying Examination.,N/A,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Dr DY Patil Institute of Management and Entrepreneur Development, Pune Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a three years full-time course postgraduate offered by Savitribai Phule Pune University, Pune, and approved by All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Piren's Institute of Computer Technology, Loni Offline Course",General₹ 1.37 L,Full time,24 Months,"Master of Computer Application (MCA) is a Two years full-time course postgraduate offered by Savitribai Phule Pune University, Pune, and approved","Candidate should have passed with a minimum of 50% marks in aggregate (45% marks in aggregate in case of candidates of backward class categories belonging to Maharashtra State only) in Bachelor's Degree with mathematics as a compulsory subject in any discipline recognized by the Association of Indian Universities. OR Appeared for the final year examination of Bachelor's degree with mathematics as a compulsory subject in any discipline recognized by the Association of Indian Universities and Valid score of MAH CET for MCA conducted by the DTE, Govt of Maharashtra.For availing of the benefit of all types of government scholarships, it is mandatory to get admission to the respective program through the Centralized Admission Process (CAP) conducted by the respective authorities or agencies.","Admission Procedure should be followed by all candidates who have been allotted seats by the Director of Technical Education, Maharashtra State, Mumbai, and Institute for admission to the first year of MBA in “PIRENS Institute of Business Management and Administration (IBMA), Loni:Step 1: Report the Admission Cell to learn about which and how to fill out the admission form, submission of undertaking, certificates, and fees by DD, and read all sorts of notices regarding refundable, non-refundable, and University fees/amounts.Step 2: Purchase/obtain the Admission Form along with all sorts of undertaking formats.Step 3: Fill in the Admission Form and other formats neat and complete.Step 4: Get the duly filled Admission Forms verified from the designated Competent Authority/Admission Cell at the College Office/Admission Center.Step 5: Collect the “Acknowledgment Letter” of submission of original documents from the Student Section/Admission Center.",N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Pharate Patil Management Institute, Pune Offline Course",N/A,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Savitribai Phule Pune University, Pune, and approved by the All India Council for Technical Education (AICTE).",Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,,N/A,120
"UNIPUNE (Pune University) - Savitribai Phule Pune University, Pune",N/A,4.3/5,78 Reviews,NIRF Ranking: 37,https://www.careers360.com/university/savitribai-phule-pune-university-pune,"MCA at Pravara Institute of Research and Education in Natural and Social Sciences, Ahmednagar Offline Course",General₹ 1.25 L,Full time,24 Months,"Master of Computer Application (MCA) is a two-year full-time course postgraduate offered by Savitribai Phule Pune University, Pune.","Candidate should have passed with a minimum of 50% marks in aggregate (45% marks in aggregate in case of candidates of backward class categories belonging to Maharashtra State only) in Bachelor's degree/Master's Degree in any discipline recognized by the Association of Indian Universities. OR Appeared for the final year examination of Bachelor's/Master's degree in any discipline recognized by the Association of Indian Universities and Valid score of MAH CET for MCA conducted by the DTE, Govt of Maharashtra.",N/A,MAH MCA CET,120
