College Name,Location,Fees,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Duration,Eligibility Criteria
"Balarampur College, Purulia",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balarampur-college-purulia/bsc-mathematics-hons-course,"B.Sc Mathematics Hons at Balarampur College, Purulia Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balasaheb Desai College, Patan",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balasaheb-desai-college-patan/bsc-course,"B.Sc at Balasaheb Desai College, Patan Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balashree Institute of Paramedical Sciences, Jabalpur",N/A,N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/balashree-institute-of-paramedical-sciences-jabalpur/bxrt-course,"BXRT at Balashree Institute of Paramedical Sciences, Jabalpur Offline Course",N/A,DURATION 36 Months,"The candidate must have passed 10+2, or equivalent with Physics, Chemistry, English, and Biology with a minimum of 50% mark taken together in Physics, Chemistry, and Biology."
"BCET Balasore - Balasore College of Engineering and Technology, Balasore",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balasore-college-of-engineering-and-technology-balasore/btech-mechanical-engineering-course,B.Tech Mechanical Engineering at BCET Balasore Offline Course,N/A,DURATION 48 Months,"The candidate should have passed the 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Balbhim Art's Science and Commerce College, Beed",N/A,N/A,3.2/5,1 Reviews,N/A,https://www.careers360.com/colleges/balbhim-arts-science-and-commerce-college-beed/bca-science-course,"BCA Science at Balbhim Art's Science and Commerce College, Beed Offline Course",N/A,DURATION 36 Months,The Candidate Should be Passed the 12th Science.
"Baldev Ram Mirdha Institute of Technology East Campus, Sitapura",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/baldev-ram-mirdha-institute-of-technology-east-campus-sitapura/btech-civil-engineering-course,"B.Tech Civil Engineering at Baldev Ram Mirdha Institute of Technology East Campus, Sitapura Offline Course",N/A,DURATION 48 Months,"A. Eligibility Criteria for Admission:-i) The minimum academic qualification for admission to B.Tech. program in Rajasthan is a pass with at least 45% marks (40% marks in case of candidates belonging to ""SC/ST/OBC (Non creamy layer)/SBC (Non Creamy layer)"" of Rajasthan state) in the subjects combination as given below taken together, in the final examination of 10+2 (Class XII) of Board of Secondary Education, Rajasthan or any other examination recognized equivalent thereto by Board of Secondary Education, Rajasthan / Central Board of Secondary Education (CBSE).ii) Subject combination required in the qualifying examination for admission to B.Tech. courses shall be as under:Course Compulsory Subjects Anyone of the Optional subjectsB.TECH Physics & Mathematics1. Chemistry2. Bio-Technology3. Computer Science4. Biologyiii) Candidates who are appearing in the qualifying examination class XII will be provisionally permitted to appear in REAP. Such candidates will only be eligible for subsequent counseling and admission, provided they full fill the eligibility criteria as mentioned above. However, all such candidates will have to produce the proof of eligibility as above at the time of submission of the prescribed OptionForm, otherwise, their candidature will be canceled."
"BMIT Jaipur - Baldev Ram Mirdha Institute of Technology, Jaipur",N/A,N/A,3.2/5,2 Reviews,N/A,https://www.careers360.com/colleges/baldev-ram-mirdha-institute-of-technology-jaipur/btech-civil-engineering-course,B.Tech Civil Engineering at BMIT Jaipur Offline Course,General₹ 1.59 L,DURATION 48 Months,"The minimum academic qualification for admission to B.Tech. program in Rajasthan is a pass with at least 45% marks (40% marks in case of candidates belonging to ""SC/ST/OBC (Non-creamy layer)/SBC (Non-Creamy layer)"" of Rajasthan state) in the subjects combination as given below taken together, in the final examination of 10+2 (Class XII) of Board of Secondary Education, Rajasthan or any other examination recognized equivalent thereto by Board of Secondary Education, Rajasthan / Central Board of Secondary Education (CBSE)."
"Baldev Sahu College, Lohardaga",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/baldev-sahu-college-lohardaga/bsc-botany-hons-course,"B.Sc Botany Hons at Baldev Sahu College, Lohardaga Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Baldev Shridhar Vidhi Mahavidyalaya, Ghazipur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/baldev-shridhar-vidhi-mahavidyalaya-ghazipur/bsc-course,"B.Sc at Baldev Shridhar Vidhi Mahavidyalaya, Ghazipur Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent to it, shall be eligible for the course."
"Baldwin Methodist College, Bangalore",N/A,N/A,5.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/baldwin-methodist-college-bangalore/bca-course,"BCA at Baldwin Methodist College, Bangalore Offline Course",N/A,DURATION 36 Months,"The candidates who have passed their Karnataka PUC Examination or its equivalent (ISC, CBSE, Other) examination are recognized by Bangalore University."
"Baldwin Women's Methodist College, Bangalore",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/baldwin-womens-methodist-college-bangalore/bca-course,"BCA at Baldwin Women's Methodist College, Bangalore Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent to it, shall be eligible for the course."
"Bal Ganga Degree College, Tehri Garhwal",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bal-ganga-degree-college-tehri-garhwal/bsc-botany-course,"B.Sc Botany at Bal Ganga Degree College, Tehri Garhwal Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent to it, shall be eligible for the course."
"Bal Govind Patel Smarak Degree College, Allahabad",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bal-govind-patel-smarak-degree-college-allahabad/bsc-course,"B.Sc at Bal Govind Patel Smarak Degree College, Allahabad Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent to it, shall be eligible for the course."
"Balikuda College, Jagatsinghpur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balikuda-college-jagatsinghpur/bsc-course,"B.Sc at Balikuda College, Jagatsinghpur Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course"
"Balikuda Women's College, Jagatsinghpur",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balikuda-womens-college-jagatsinghpur/bsc-course,"B.Sc at Balikuda Women's College, Jagatsinghpur Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balimela College of Science and Technology, Balimela",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balimela-college-of-science-and-technology-balimela/bsc-course,"B.Sc at Balimela College of Science and Technology, Balimela Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bali Ram Bhagat College, Samastipur",N/A,N/A,3.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bali-ram-bhagat-college-samastipur/bsc-course,Page Not Found,N/A,N/A,N/A
"Baliram Patil Arts Commerce and Science College, Kinwat",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/baliram-patil-arts-commerce-and-science-college-kinwat/bsc-course,"B.Sc at Baliram Patil Arts Commerce and Science College, Kinwat Offline Course",N/A,DURATION 36 Months,The Candidate must have passed the 12th standard in the science stream 12th standard graduates from other streams may also apply based on the discretion university and college. Colleges have cut-off percentages. You need to have scored more or equal to the cut-off percentage. Only then can you get admission. Colleges keep reducing cut-off percentages till seats get full. Private colleges can grant direct admission irrespective of the candidate’s percentage.
"Bal Krishna Institute of Technology, Kota",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bal-krishna-institute-of-technology-kota/btech-civil-engineering-course,"B.Tech Civil Engineering at Bal Krishna Institute of Technology, Kota Offline Course",General₹ 2.80 L,DURATION 48 Months,"Through Management Quota as per the guidelines of Rajasthan Technical University.The minimum academic qualification for admission to B.Tech./B.E. program in Rajasthan is a pass with at least 45% marks (40% marks in case of candidates belonging to “SC/ST/Non creamy layer OBC/ Non creamy layer SBC” of Rajasthan state) in the subjects combination as given below taken together, in the final examination of 10+2 (Class XII) of Board of Secondary Education, Rajasthan or any other examination recognized equivalent thereto by Board of Secondary Education, Rajasthan / Central Board of secondary Education (CBSE).Subject combination required in the qualifying examination for admission in B. Tech. The course shall be as underCompulsory Subjects: Mathematics and PhysicsOptional Subjects (any one): Chemistry, Biology, Biotech and Computer ScienceMore information is available at: http://www.rtu.ac.in/RTU/wp-content/uploads/2016/04/notification_reap_2016.pdfLateral Entry to II Year B. Tech.:Lateral admission to II year B. Tech. is offered to Diploma / B.Sc. (Maths) holders. The candidate should have passed Diploma in Engineering from an AICTE-approved institution with a minimum of 45% marks (40% for SC/ST/Non-Creamy Layer OBC/Non-Creamy Layer SBC candidates of Rajasthan) or the candidate should have a Degree in Science (B.Sc.) with mathematics as a subject with a minimum of 45% marks (40% for SC/ST/Non-Creamy Layer OBC/Non-Creamy Layer SBC candidates of Rajasthan). The marks obtained to award the division in Diploma/Degree will be considered for deciding the eligibility and respective merit."
"Ballari Business College, Bellary",N/A,N/A,4.6/5,1 Reviews,N/A,https://www.careers360.com/colleges/ballari-business-college-bellary/bca-course,"BCA at Ballari Business College, Bellary Offline Course",N/A,DURATION 36 Months,"Candidates, who have passed the 10+2 examinations in science or Arts or Commerce from PUC/CBSE, ISC, or an equivalent board from other states."
"BITM Bellary - Ballari Institute of Technology and Management, Bellary",N/A,N/A,4.5/5,4 Reviews,N/A,https://www.careers360.com/colleges/ballari-institute-of-technology-and-management-bellary/be-artificial-intelligence-and-machine-learning-course,BE Artificial Intelligence and Machine Learning at BITM Bellary Offline Course,General₹ 4.67 L,DURATION 48 Months,"Students who have passed Karnataka 2nd PUC/ 12th Std,/ 10+2 / Intermediate or equivalent exam with Physics & Mathematics along with Chemistry/ Computer Science / Biology and any other optional subject with English as one of the languages of study and should have obtained a minimum of 45% marks.For SC/ST & other backward classes of Karnataka students only, the minimum marks are 40% in aggregate in the optional subjects in the qualifying examination, irrespective of marks obtained in the Common Entrance Test / Comed-K/ JEE MAIN."
"Ballarpur Institute of Technology, Chandrapur",N/A,N/A,4.0/5,14 Reviews,N/A,https://www.careers360.com/colleges/ballarpur-institute-of-technology-chandrapur/btech-mining-engineering-course,"B.Tech Mining Engineering at Ballarpur Institute of Technology, Chandrapur Offline Course",General₹ 3.36 L,DURATION 48 Months,The candidate should have 10+2 with Physics and Mathematics as compulsory subjects. Minimum 60% aggregate in 10+2 (55% for SC/ST candidates)and Valid JEE Main score.
"Ballavi Devi Mahila Degree Mahavidyalaya, Cuttack",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/ballavi-devi-mahila-degree-mahavidyalaya-cuttack/bsc-course,"B.Sc at Ballavi Devi Mahila Degree Mahavidyalaya, Cuttack Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balram Mahavidyalaya, Allahabad",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balram-mahavidyalaya-allahabad/bsc-course,"B.Sc at Balram Mahavidyalaya, Allahabad Offline Course",N/A,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balrampur College Balrampur, Katihar",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balrampur-college-balrampur-katihar/bsc-course,"B.Sc at Balrampur College Balrampur, Katihar Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balurghat College, Balurghat",N/A,N/A,3.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/balurghat-college-balurghat/bsc-pure-science-course,"B.Sc Pure Science at Balurghat College, Balurghat Offline Course",N/A,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
Balurghat Mahila Mahavidyalaya Balurghat,N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balurghat-mahila-mahavidyalaya-balurghat/bsc-zoology-hons-course,B.Sc Zoology Hons at Balurghat Mahila Mahavidyalaya Balurghat Offline Course,N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bal Vikas Mahavidyalaya, Bijnor",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bal-vikas-mahavidyalaya-bijnor/bsc-physics-chemistry-and-mathematics-course,"B.Sc-Physics, Chemistry and Mathematics at Bal Vikas Mahavidyalaya, Bijnor Offline Course",N/A,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balwant College, Vita",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balwant-college-vita/bsc-course,"B.Sc at Balwant College, Vita Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Balwantrao Chavan College of Pharmacy, Nanded",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/balwantrao-chavan-college-of-pharmacy-nanded/bpharma-course,"B.Pharma at Balwantrao Chavan College of Pharmacy, Nanded Offline Course",N/A,DURATION 48 Months,"""10+2 science academic stream with Physics, Chemistry. Mathematics or Biology.orDiploma in Pharmacy from PCI approved institution."""
"Bamane Institute of Pharmacy, Belgaum",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bamane-institute-of-pharmacy-belgaum/bpharma-course,"B.Pharma at Bamane Institute of Pharmacy, Belgaum Offline Course",N/A,DURATION 48 Months,"Passed Class 12 from a recognized board with Physics, Chemistry, Biology and Mathematics as compulsory subjects with a minimum of 50% aggregate (45% for SC/ ST/ PwD candidates belonging to Karnataka State only)."
"Bamanpukur Humayun Kabir Mahavidyalaya, North 24 Parganas",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bamanpukur-humayun-kabir-mahavidyalaya-north-24-parganas/bsc-course,"B.Sc at Bamanpukur Humayun Kabir Mahavidyalaya, North 24 Parganas Offline Course",General₹ 10.97 K,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"BAM Khalsa College, Garhshankar",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bam-khalsa-college-garhshankar/bsc-medical-course,"B.Sc Medical at BAM Khalsa College, Garhshankar Offline Course",N/A,DURATION 36 Months,A candidate who has passed 10+2 examinations shall be eligible Minimum 40% marks in 10+2 Class (PCB).
"Banabhumi Degree College, Mayurbhanj",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/banabhumi-degree-college-mayurbhanj/bsc-course,"B.Sc at Banabhumi Degree College, Mayurbhanj Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Banarsidas Chandiwala Institute of Information Technology, New Delhi",N/A,N/A,3.3/5,10 Reviews,N/A,https://www.careers360.com/colleges/banarsidas-chandiwala-institute-of-information-technology-new-delhi/bca-course,"BCA at Banarsidas Chandiwala Institute of Information Technology, New Delhi Offline Course",General₹ 3.06 L,DURATION 36 Months,The Candidate should Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate with a pass in English (core or elective or functional). Mathematics or (Computer Science / Informatics Practice / Computer Applications / Multimedia & Web Technology / Data Management Application / Web Application as compulsory subject of non-vocational stream with 50 theory and 50 practical ratio). OR Three year Diploma in a branch of Engineering from a polytechnic duly approved by AICTE and affiliated to a recognized examining body with a minimum of 50% marks in aggregate.
"Banarsi Dass Arya Girls College, Jalandhar",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/banarsi-dass-arya-girls-college-jalandhar/bsc-computer-science-course,"B.Sc Computer Science at Banarsi Dass Arya Girls College, Jalandhar Offline Course",General₹ 2.29 L,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"BSIT Hyderabad - Bandari Srinivas Institute of Technology, Ranga Reddy",N/A,N/A,3.1/5,2 Reviews,N/A,https://www.careers360.com/colleges/bandari-srinivas-institute-of-technology-ranga-reddy/btech-civil-engineering-course,B.Tech Civil Engineering at BSIT Hyderabad Offline Course,N/A,DURATION 48 Months,"The candidate should have passed the 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subjects/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Banda University of Agriculture and Technology, Banda",N/A,N/A,4.0/5,2 Reviews,N/A,https://www.careers360.com/university/banda-university-of-agriculture-and-technology-banda/bsc-agronomy-hons-course,"B.Sc Agronomy Hons at Banda University of Agriculture and Technology, Banda Offline Course",N/A,DURATION 48 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bandla Bapaiah Hindu College, Prakasam",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bandla-bapaiah-hindu-college-prakasam/bsc-mathematics-computers-and-electronics-course,"B.Sc-Mathematics, Computers and Electronics at Bandla Bapaiah Hindu College, Prakasam Offline Course",N/A,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bangabasi College, Kolkata",N/A,N/A,3.1/5,7 Reviews,N/A,https://www.careers360.com/colleges/bangabasi-college-kolkata/bsc-course,"B.Sc at Bangabasi College, Kolkata Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bangabasi Evening College, Kolkata",N/A,N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/bangabasi-evening-college-kolkata/bsc-course,"B.Sc Bio Group at Bangabasi Evening College, Kolkata Offline Course",General₹ 22.70 K,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bangabasi Morning College, Kolkata",N/A,N/A,3.7/5,7 Reviews,N/A,https://www.careers360.com/colleges/bangabasi-morning-college-kolkata/bsc-course-2,"B.Sc at Bangabasi Morning College, Kolkata Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bangalore Animation College, Bengaluru",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangalore-animation-college-bengaluru/bsc-animation-and-vfx-course,"B.Sc Animation And VFX at Bangalore Animation College, Bengaluru Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bangalore Baptist Hospital, Bangalore",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangalore-baptist-hospital-bangalore/bsc-anaesthesia-technology-course,"B.Sc Anaesthesia Technology at Bangalore Baptist Hospital, Bangalore Offline Course",N/A,DURATION 36 Months,"The candidate should have completed the age of 17 years at the time of admission or should complete the said age on or before March 1st of the year and the maximum limit is 30 years.Minimum education: The candidate should have passed 10+2 or it's equivalent (pre-university / pre-degree / intermediate) by the Rajiv Gandhi University of Health Sciences with Physics, Chemistry, and Biology as principal subjects."
"BCC Bangalore - Bangalore City College, Bangalore",N/A,N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/bangalore-city-college-bangalore/bsc-biotechnology-biochemistry-and-bio-genetics-course,"B.Sc-Biotechnology, Biochemistry and Bio Genetics at BCC Bangalore Offline Course",N/A,DURATION 36 Months,"The candidate should have passed PUC / 12th Std. / 10+2 / PDC or equivalents, with Biology as one of the subjects."
"BCET Bangalore - Bangalore College of Engineering and Technology, Bangalore",N/A,N/A,4.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/bangalore-college-of-engineering-and-technology-bangalore/be-computer-science-and-engineering-course,BE Computer Science and Engineering at BCET Bangalore Offline Course,N/A,DURATION 48 Months,"The Candidate should Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Bangalore College of Nursing, Bengaluru",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangalore-college-of-nursing-bengaluru/bsc-nursing-course,"B.Sc Nursing at Bangalore College of Nursing, Bengaluru Offline Course",N/A,DURATION 48 Months,"A Candidate seeking admission shall have:-A pass in 10th/+2 Examination.Pass in Two-year PUC equivalent recognized by RGUHS with Science subjects viz. Physics, Biology, Chemistry.Obtained 45% marks in Physics, Biology, Chemistry and English. In the case of SC/ST/OBC, relaxed to 40%.Age – completed 17 Years.Fair knowledge of English is essential. Should be physically fit with sound mental health."
"BIMS Bangalore - Bangalore Institute of Management Studies, Bangalore",N/A,N/A,4.7/5,6 Reviews,N/A,https://www.careers360.com/colleges/bangalore-institute-of-management-studies-bangalore/bca-course,BCA at BIMS Bangalore Offline Course,N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent thereto, shall be eligible for the course."
"BIT Bangalore - Bangalore Institute of Technology, Bangalore",N/A,N/A,4.0/5,29 Reviews,N/A,https://www.careers360.com/colleges/bangalore-institute-of-technology-bangalore/be-computer-science-and-engineering-course,BE Computer Science and Engineering at BIT Bangalore Offline Course,General₹ 2.37 L,DURATION 48 Months,"Category: General Merit CandidatesCandidates seeking admission to the first year of the four years B.E. degree course should have passed two years of P.U.C. / 12th examinations conducted by the Pre-University Board of Karnataka State or any other examination recognized as equivalent by the Visveswaraya Technology University and should have obtained a minimum of 45% of aggregate marks in Physics and Mathematics as compulsory subjects along with Chemistry / Bio Technology / Biology / Computer Science / Electronics as optional subjects in the qualifying examination.Category: SC/ST & OBC (Cat-I, 2A, 2B, 3A 3B) CandidatesCandidates seeking admission to the first year of the four years B.E. degree course should have passed two years of P.U.C. / 12th examinations conducted by the Pre-University Board of Karnataka State or any other examination recognized as equivalent by the Visveswaraya Technology University and should have obtained a minimum of 40% of aggregate marks in Physics and Mathematics as compulsory subjects along with Chemistry / Bio Technology / Biology / Computer Science / Electronics as optional subjects in the qualifying examination."
"Bangalore Integrated Management Academy, Bengaluru",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangalore-integrated-management-academy-bengaluru/mca-course,"MCA at Bangalore Integrated Management Academy, Bengaluru Offline Course",N/A,DURATION 24 Months,Passed BCA/ Bachelor Degree in Computer Science Engineering or equivalent Degree. OR Passed B.Sc./ B.Com./ B.A. with Mathematics at 10+2 Level or at Graduation Level (with additional bridge Courses as per the norms of the concerned University). Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.
"Bangalore Management Academy and BMA College of Arts Science and Commerce, Bangalore",N/A,N/A,4.0/5,4 Reviews,N/A,https://www.careers360.com/colleges/bangalore-management-academy-and-bma-college-of-arts-science-and-commerce-bangalore/bca-course,"BCA at Bangalore Management Academy and BMA College of Arts Science and Commerce, Bangalore Offline Course",N/A,DURATION 36 Months,Candidates are required to have passed the 10+2 level examination in any stream from a recognized State/National Board or equivalent examination.
"BMCRI Bangalore - Bangalore Medical College and Research Institute, Bangalore",N/A,N/A,4.0/5,11 Reviews,N/A,https://www.careers360.com/colleges/bangalore-medical-college-and-research-institute-bangalore/ms-general-surgery-course,MS General Surgery at BMCRI Bangalore Offline Course,General₹ 3.42 L,DURATION 36 Months,Candidates must possess recognized degree of MBBS (or its equivalent recognized degree).
"BSD Bangalore - Bangalore School of Design, Bengaluru",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangalore-school-of-design-bengaluru/bsc-computer-science-and-cyber-security-course,B.Sc Computer Science and Cyber security at BSD Bangalore Offline Course,N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) or any other examination recognized as equivalent thereto, shall be eligible for the course."
"BTI Bangalore - Bangalore Technological Institute, Bangalore",N/A,N/A,3.4/5,2 Reviews,N/A,https://www.careers360.com/colleges/bangalore-technological-institute-bangalore/be-computer-science-and-engineering-course,BE Computer Science and Engineering at BTI Bangalore Offline Course,N/A,DURATION 48 Months,"The Candidate should Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Bangur Government PG College, Didwana",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangur-government-pg-college-didwana/bsc-course,"B.Sc Mathematics Group at Bangur Government PG College, Didwana Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Bangurnagar Arts Science and Commerce College, Dandeli",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/bangurnagar-arts-science-and-commerce-college-dandeli/msc-chemistry-course,"M.Sc Chemistry at Bangurnagar Arts Science and Commerce College, Dandeli Offline Course",N/A,DURATION 24 Months,A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.
"Banipur Mahila Mahavidyalaya, North 24 Parganas",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/banipur-mahila-mahavidyalaya-north-24-parganas/bsc-course-2,"B.Sc at Banipur Mahila Mahavidyalaya, North 24 Parganas Offline Course",General₹ 20.12 K,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
